student_id,name,skills
2415,Student2415,figma matplotlib
2416,Student2416,flask file systems
2417,Student2417,network architecture sonarqube
2418,Student2418,c gitlab
2419,Student2419,matlab clustering
2420,Student2420,seaborn scala
2421,Student2421,system design angular
2422,Student2422,network security react
2423,Student2423,chatbot app store
2424,Student2424,system monitoring intellij
2425,Student2425,c# design
2426,Student2426,gcp ui
2427,Student2427,research supervised learning
2428,Student2428,api integration virtualbox
2429,Student2429,slack ai ethics
2430,Student2430,data warehousing model evaluation
2431,Student2431,ips trello
2432,Student2432,llm probability
2433,Student2433,pandas datadog
2434,Student2434,websocket perl
2435,Student2435,iot sql
2436,Student2436,numpy nextjs
2437,Student2437,scrum vite
2438,Student2438,unsupervised learning predictive analytics
2439,Student2439,information security cryptography
2440,Student2440,figma mobile testing
2441,Student2441,big data css
2442,Student2442,data analysis python
2443,Student2443,transfer learning data mining
2444,Student2444,react ddos protection
2445,Student2445,metasploit arduino
2446,Student2446,push notifications mocha
2447,Student2447,data visualization image processing
2448,Student2448,bash penetration testing
2449,Student2449,spring boot power bi
2450,Student2450,postman cloudfront
2451,Student2451,software architecture notion
2452,Student2452,reinforcement learning go
2453,Student2453,team collaboration software engineering
2454,Student2454,embedded systems computer vision
2455,Student2455,asp.net embedded systems
2456,Student2456,accessibility push notifications
2457,Student2457,cron jobs mobile security
2458,Student2458,flask eclipse
2459,Student2459,tdd matplotlib
2460,Student2460,database route53
2461,Student2461,virtualbox selenium
2462,Student2462,probability data governance
2463,Student2463,ec2 incident response
2464,Student2464,gitlab snowflake
2465,Student2465,data ssl
2466,Student2466,mobile security verilog
2467,Student2467,webpack pytorch
2468,Student2468,ssl autocad
2469,Student2469,r in-app payments
2470,Student2470,graphql tls
2471,Student2471,metasploit tableau
2472,Student2472,angular raspberry pi
2473,Student2473,data lakehouse linux
2474,Student2474,centos github actions
2475,Student2475,sql ruby
2476,Student2476,vmware pycharm
2477,Student2477,predictive analytics tdd
2478,Student2478,miro huggingface
2479,Student2479,incident response siem
2480,Student2480,numpy php
2481,Student2481,django vite
2482,Student2482,data modeling software architecture
2483,Student2483,flutter spring boot
2484,Student2484,penetration testing angular
2485,Student2485,nodejs test automation
2486,Student2486,serverless redux
2487,Student2487,autoML model evaluation
2488,Student2488,graphql redux
2489,Student2489,java ubuntu
2490,Student2490,critical thinking wireshark
2491,Student2491,solidworks kafka
2492,Student2492,ids ai
2493,Student2493,keras data
2494,Student2494,ethical hacking mocha
2495,Student2495,php data wrangling
2496,Student2496,terraform ai ethics
2497,Student2497,ids api integration
2498,Student2498,system design etl
2499,Student2499,cloud storage mobile ui
2500,Student2500,kafka svelte
2501,Student2501,matplotlib classification
2502,Student2502,model deployment accessibility
2503,Student2503,robotics gitlab ci
2504,Student2504,redux git
2505,Student2505,kubernetes problem solving
2506,Student2506,cloud storage proxmox
2507,Student2507,data lakes asp.net
2508,Student2508,vue hyperparameter tuning
2509,Student2509,vpn gitlab
2510,Student2510,notion proxy servers
2511,Student2511,monitoring intellij
2512,Student2512,mobile testing sql
2513,Student2513,sonarqube sql
2514,Student2514,application security cloud
2515,Student2515,intellij virtualbox
2516,Student2516,websocket postman
2517,Student2517,postman vpc
2518,Student2518,database ips
2519,Student2519,autocad firewall
2520,Student2520,html macos
2521,Student2521,api data wrangling
2522,Student2522,django ssl
2523,Student2523,pair programming computer vision
2524,Student2524,nestjs backend
2525,Student2525,tensorflow push notifications
2526,Student2526,react mobile testing
2527,Student2527,gitlab ci integration testing
2528,Student2528,elasticsearch api integration
2529,Student2529,network architecture storage management
2530,Student2530,typescript postman
2531,Student2531,lambda huggingface
2532,Student2532,supervised learning ai ethics
2533,Student2533,computer vision power bi
2534,Student2534,google cloud cloud
2535,Student2535,microservices tailwind
2536,Student2536,trello critical thinking
2537,Student2537,integration testing figma
2538,Student2538,airflow dart
2539,Student2539,slack webpack
2540,Student2540,cypress ubuntu
2541,Student2541,gitops classification
2542,Student2542,code review database
2543,Student2543,data analysis ux
2544,Student2544,api integration push notifications
2545,Student2545,reinforcement learning django
2546,Student2546,babel firebase
2547,Student2547,lua git
2548,Student2548,matlab grafana
2549,Student2549,microservices incident response
2550,Student2550,dimensionality reduction react
2551,Student2551,recommendation systems c++
2552,Student2552,gitkraken load balancing
2553,Student2553,database helm
2554,Student2554,react ips
2555,Student2555,probability github
2556,Student2556,bootstrap github actions
2557,Student2557,data lakes nmap
2558,Student2558,slack vite
2559,Student2559,debugging frontend
2560,Student2560,ansible kubernetes
2561,Student2561,haskell problem solving
2562,Student2562,notion helm
2563,Student2563,cloud storage arduino
2564,Student2564,solidworks dart
2565,Student2565,git troubleshooting
2566,Student2566,devops express
2567,Student2567,cross-browser testing matlab
2568,Student2568,cross-browser testing probability
2569,Student2569,nodejs numpy
2570,Student2570,web security functional programming
2571,Student2571,vhdl proxy servers
2572,Student2572,scada pytorch
2573,Student2573,huggingface api
2574,Student2574,transfer learning python
2575,Student2575,incident response project management
2576,Student2576,probability kubernetes
2577,Student2577,docker ansible
2578,Student2578,statistics ai ethics
2579,Student2579,apache spark slack
2580,Student2580,mechanical design neural networks
2581,Student2581,llm scala
2582,Student2582,sql swift
2583,Student2583,terraform bash scripting
2584,Student2584,miro powershell
2585,Student2585,web security anomaly detection
2586,Student2586,file systems model deployment
2587,Student2587,gitops keras
2588,Student2588,babel load balancing
2589,Student2589,hadoop routing
2590,Student2590,intellij gitlab ci
2591,Student2591,express nestjs
2592,Student2592,infrastructure as code r
2593,Student2593,information security eclipse
2594,Student2594,llm test automation
2595,Student2595,django matlab
2596,Student2596,autocad design
2597,Student2597,agile snowflake
2598,Student2598,html classification
2599,Student2599,power bi redux
2600,Student2600,time series analysis css
2601,Student2601,babel ssl
2602,Student2602,c# team collaboration
2603,Student2603,html firebase
2604,Student2604,laravel ai
2605,Student2605,matlab supervised learning
2606,Student2606,mobile testing load balancing
2607,Student2607,gitlab ci apache spark
2608,Student2608,keras python
2609,Student2609,predictive analytics api
2610,Student2610,ai ethics chatbot
2611,Student2611,accessibility html
2612,Student2612,documentation s3
2613,Student2613,bitbucket design patterns
2614,Student2614,chatbot bitbucket
2615,Student2615,ansible artifact registry
2616,Student2616,clustering prometheus
2617,Student2617,ssl software engineering
2618,Student2618,prometheus embedded systems
2619,Student2619,ai release management
2620,Student2620,perl express
2621,Student2621,time series analysis datadog
2622,Student2622,model evaluation grafana
2623,Student2623,react route53
2624,Student2624,vhdl sql
2625,Student2625,mobile testing metasploit
2626,Student2626,svelte bash
2627,Student2627,troubleshooting css
2628,Student2628,kotlin ec2
2629,Student2629,neural networks splunk
2630,Student2630,api integration bash scripting
2631,Student2631,solidworks data lakes
2632,Student2632,proxy servers sass
2633,Student2633,gitlab data lakehouse
2634,Student2634,bootstrap aws
2635,Student2635,data warehousing trello
2636,Student2636,apache spark wireshark
2637,Student2637,figma php
2638,Student2638,cross-browser testing matlab
2639,Student2639,grafana tcp/ip
2640,Student2640,mobile testing go
2641,Student2641,c flutter
2642,Student2642,cypress seaborn
2643,Student2643,hyperparameter tuning perl
2644,Student2644,scada dns
2645,Student2645,openai api route53
2646,Student2646,control systems etl
2647,Student2647,monitoring typescript
2648,Student2648,gitlab ci data mining
2649,Student2649,windows server backend
2650,Student2650,leadership mechanical design
2651,Student2651,vector databases machine learning
2652,Student2652,haskell redux
2653,Student2653,troubleshooting bash scripting
2654,Student2654,load balancing autoscaling
2655,Student2655,project management data warehousing
2656,Student2656,fastapi kotlin
2657,Student2657,cloud storage machine learning
2658,Student2658,predictive modeling lua
2659,Student2659,s3 shell scripting
2660,Student2660,jenkins code review
2661,Student2661,system design bitbucket
2662,Student2662,aws graphql
2663,Student2663,database prometheus
2664,Student2664,llm raspberry pi
2665,Student2665,cron jobs information security
2666,Student2666,cloudfront time series analysis
2667,Student2667,tableau reinforcement learning
2668,Student2668,gcp intellij
2669,Student2669,speech recognition visual studio
2670,Student2670,play store neural networks
2671,Student2671,huggingface firewall
2672,Student2672,django cloudfront
2673,Student2673,tdd system design
2674,Student2674,penetration testing openai api
2675,Student2675,autoscaling computer vision
2676,Student2676,prometheus time series analysis
2677,Student2677,scikit-learn rust
2678,Student2678,grafana matlab
2679,Student2679,apache spark autoML
2680,Student2680,redux pycharm
2681,Student2681,vpn accessibility
2682,Student2682,pair programming xcode
2683,Student2683,bdd electronics
2684,Student2684,raspberry pi version control
2685,Student2685,data governance spring boot
2686,Student2686,typescript centos
2687,Student2687,sql soc
2688,Student2688,terraform problem solving
2689,Student2689,vpn intellij
2690,Student2690,siem virtualization
2691,Student2691,cloud architecture fastapi
2692,Student2692,postman vector databases
2693,Student2693,unsupervised learning nextjs
2694,Student2694,vhdl ethical hacking
2695,Student2695,business intelligence machine learning
2696,Student2696,vite data governance
2697,Student2697,verilog firewall
